address_id,user_id,address,latitude,longitude,per_capita_income,city,state
742,82,6054 Main Avenue,41.83,-87.68,$0,Chicago,Illinois
743,1053,756 El Camino Avenue,28.65,-81.18,$27255,,Florida
744,1893,6222 Sixth Lane,43.1,-71.73,$26084,Weare,New Hampshire
745,955,6785 Valley Stream Boulevard,40.28,-80.6,$16648,,West Virginia
746,856,275 Tenth Street,38.98,-77.12,$56069,Bethesda,Maryland
747,1361,9385 Lincoln Drive,42.38,-83.1,$14848,Detroit,Michigan
748,261,7061 Littlewood Street,36.0,-114.96,$28985,Henderson,Nevada
749,64,95 12th Avenue,34.0,-118.03,$25242,Whittier,California
750,1864,1177 Elm Avenue,42.79,-73.67,$24904,City of Troy,New York
751,1768,3615 Lafayette Boulevard,40.43,-75.34,$25205,Richland Township,Pennsylvania
752,1151,353 South Boulevard,40.35,-74.65,$0,Princeton,New Jersey
753,356,24 River Avenue,27.19,-80.24,$20315,,Florida
754,1393,6467 Birch Street,41.25,-97.12,$16901,David City,Nebraska
755,865,9684 Grant Drive,38.06,-78.9,$18531,Waynesboro,Virginia
756,1914,5259 Lake Drive,36.78,-76.08,$20678,Virginia Beach,Virginia
757,1641,3636 El Camino Avenue,39.09,-84.51,$25503,Covington,Kentucky
758,707,5941 South Lane,34.72,-82.78,$18271,Central,South Carolina
759,3,840 Elm Avenue,33.89,-98.51,$13705,Wichita Falls,Texas
760,754,15 Elm Lane,33.69,-78.89,$19025,Myrtle Beach,South Carolina
761,148,7378 Park Lane,43.6,-71.74,$18972,Bristol,New Hampshire
762,127,671 Little Creek Street,31.7,-86.26,$15474,Luverne,Alabama
763,1675,97 Little Creek Boulevard,47.14,-122.32,$24519,,Washington
764,747,716 Lafayette Street,39.33,-82.23,$14137,,Ohio
765,1942,2073 South Avenue,40.71,-73.99,$0,City of New York,New York
766,452,557 Catherine Drive,29.76,-95.38,$31072,Houston,Texas
767,1157,1884 Lake Avenue,32.98,-96.89,$28213,Carrollton,Texas
768,1534,1531 North Lane,39.9,-74.99,$39626,Cherry Hill Township,New Jersey
769,1086,442 Burns Boulevard,42.02,-71.21,$37407,Mansfield,Massachusetts
770,1984,8265 Mountain View Drive,43.97,-88.95,$19059,City of Berlin,Wisconsin
771,835,549 Rose Drive,29.79,-90.82,$22223,Thibodaux,Louisiana
772,758,39126 El Camino Boulevard,34.09,-118.13,$21178,Alhambra,California
773,1795,79 Hill Avenue,45.25,-93.33,$29580,Andover,Minnesota
774,1221,6606 Jefferson Avenue,33.92,-117.24,$15079,Moreno Valley,California
775,1821,740 Burns Lane,38.27,-104.62,$21394,Pueblo,Colorado
776,1248,32299 Federal Street,42.68,-89.01,$21278,Janesville,Wisconsin
777,1900,690 Oak Street,43.06,-87.96,$19483,Milwaukee,Wisconsin
778,597,5138 North Drive,37.74,-122.44,$51692,San Francisco,California
779,1620,2537 Forest Boulevard,32.33,-96.62,$18112,Ennis,Texas
780,1213,860 George Avenue,38.62,-122.61,$21373,,California
781,619,498 Littlewood Avenue,44.01,-92.47,$26478,Rochester,Minnesota
782,1043,95 Burns Drive,42.37,-71.11,$47637,Cambridge,Massachusetts
783,394,514 Pine Boulevard,41.09,-73.55,$34138,Stamford,Connecticut
784,1376,97536 Summit Street,30.51,-97.83,$30418,Cedar Park,Texas
785,834,723 Summit Drive,33.95,-118.36,$15965,Inglewood,California
786,837,445 Fifth Avenue,39.15,-80.35,$17701,,West Virginia
787,1257,287 Pine Lane,47.79,-122.3,$23668,Mountlake Terrace,Washington
788,1966,3835 Norfolk Street,36.05,-90.51,$15447,Paragould,Arkansas
789,358,65 Fifth Lane,34.17,-82.37,$15243,Abbeville,South Carolina
790,912,1833 George Drive,25.77,-80.2,$23244,Miami,Florida
791,605,663 Summit Boulevard,40.64,-73.94,$23316,City of New York,New York
792,1362,3385 Hill Lane,38.78,-77.27,$35563,,Virginia
793,1513,8849 West Drive,41.3,-73.13,$32240,Shelton,Connecticut
794,1521,557 Burns Boulevard,32.75,-97.77,$19120,Weatherford,Texas
795,564,2288 Pine Lane,44.08,-70.24,$20800,Auburn,Maine
796,1309,115 Bayview Lane,47.61,-122.3,$37485,Seattle,Washington
797,1583,182 Valley Street,40.04,-76.3,$25917,Lancaster,Pennsylvania
798,1885,189 Forest Street,33.99,-83.72,$18171,Winder,Georgia
799,1566,48 Fourth Avenue,38.69,-121.31,$19726,Citrus Heights,California
800,401,84497 Valley Stream Drive,34.2,-118.39,$15239,Los Angeles,California
801,15,401 Bayview Lane,34.02,-118.31,$14553,Los Angeles,California
802,1666,649 Spruce Boulevard,32.29,-81.23,$23029,Rincon,Georgia
803,509,239 Sussex Drive,38.41,-82.43,$21842,Huntington,West Virginia
804,954,691 Ocean View Street,33.93,-117.49,$18619,Riverside,California
805,832,8799 Elm Avenue,33.2,-96.65,$24684,McKinney,Texas
806,1046,9414 Summit Boulevard,39.95,-75.16,$18007,Philadelphia,Pennsylvania
807,630,1583 Grant Avenue,30.33,-81.65,$19382,Jacksonville,Florida
808,1561,245 Martin Luther King Drive,35.0,-80.94,$26707,,
809,1548,439 George Avenue,40.5,-111.7,$35834,,Utah
810,221,560 Eighth Boulevard,37.7,-122.12,$21669,,California
811,1991,979 Fifth Avenue,39.98,-82.98,$11243,Columbus,Ohio
812,1328,441 Rose Lane,40.16,-83.06,$41682,Powell,Ohio
813,1901,292 First Avenue,43.69,-84.76,$16542,Isabella Township,Michigan
814,665,374 Lexington Street,41.23,-80.81,$12406,Warren,Ohio
815,442,801 12th Drive,38.33,-90.4,$23836,,Missouri
816,1626,9212 Plum Avenue,35.15,-89.75,$29571,Memphis,Tennessee
817,1539,215 Main Drive,42.82,-83.25,$28463,,Michigan
818,601,5828 Wessex Drive,28.5,-81.37,$15849,,Florida
819,541,2699 Littlewood Avenue,35.63,-95.95,$14293,,Oklahoma
820,210,7677 Little Creek Drive,29.45,-98.5,$12677,San Antonio,Texas
821,206,4633 Sixth Avenue,42.89,-85.72,$18431,Wyoming,Michigan
822,926,88 George Street,41.14,-81.36,$20305,Kent,Ohio
823,115,386 11th Lane,40.93,-73.72,$49546,Town of Mamaroneck,New York
824,1779,989 Hill Lane,33.46,-82.5,$15755,Thomson,Georgia
825,248,80471 Eighth Street,27.95,-82.48,$13254,Tampa,Florida
826,1003,2003 Ninth Avenue,40.2,-74.78,$39495,Morrisville,Pennsylvania
827,294,99 Mill Lane,33.83,-83.89,$21556,Loganville,Georgia
828,118,407 Seventh Lane,33.52,-86.79,$15471,Birmingham,Alabama
829,292,871 Second Street,32.79,-116.96,$20947,El Cajon,California
830,755,951 11th Avenue,33.82,-78.67,$13409,North Myrtle Beach,South Carolina
831,1878,631 Elm Drive,34.32,-118.38,$19508,,California
832,1432,78 Lexington Street,40.96,-74.61,$34205,Jefferson Township,New Jersey
833,456,600 Grant Lane,26.63,-81.99,$17140,Cape Coral,Florida
834,623,3283 Park Lane,41.53,-87.87,$32083,Mokena,Illinois
835,1426,37 Norfolk Boulevard,40.33,-74.03,$56252,,New Jersey
836,47,523 Federal Drive,40.84,-73.87,$12475,City of New York,New York
837,760,532 Sixth Drive,39.98,-82.98,$18420,Columbus,Ohio
838,956,714 North Drive,39.98,-82.98,$23104,Columbus,Ohio
839,194,531 Pine Avenue,40.34,-85.35,$15048,Eaton,Indiana
840,693,5342 Valley Stream Avenue,33.09,-96.88,$31905,The Colony,Texas
841,1246,7499 Lake Boulevard,30.76,-88.12,$15207,Prichard,Alabama
842,641,878 Forest Street,39.98,-82.98,$18420,Columbus,Ohio
843,1060,359 Valley Street,39.77,-86.14,$17909,Indianapolis,Indiana
844,1292,176 River Boulevard,35.7,-89.99,$14249,Osceola,Arkansas
845,1113,700 Madison Lane,41.76,-88.29,$14200,Aurora,Illinois
846,245,3 Main Street,26.11,-80.39,$28826,,Florida
847,774,671 Essex Street,42.41,-114.59,$16378,,Idaho
848,1822,7736 Eighth Boulevard,27.09,-82.43,$14395,,Florida
849,1209,95 12th Drive,40.94,-73.86,$31299,City of Yonkers,New York
850,997,339 Little Creek Lane,32.64,-116.98,$26957,Chula Vista,California
851,1180,18 Lake Avenue,40.71,-73.99,$17624,City of New York,New York
852,318,75540 Valley Street,34.5,-118.01,$18103,,California
853,691,232 Jefferson Boulevard,38.39,-86.93,$21991,Jasper,Indiana
854,1993,963 11th Drive,37.35,-122.03,$45509,Sunnyvale,California
855,252,127 Grant Street,40.58,-82.42,$17161,,Ohio
856,1757,2773 El Camino Lane,40.19,-85.39,$20644,Muncie,Indiana
857,1324,535 Hill Boulevard,27.33,-82.54,$19065,Sarasota,Florida
858,1557,2516 Essex Drive,45.45,-122.79,$23687,Beaverton,Oregon
859,1555,5367 Pine Avenue,34.01,-86.01,$19474,Gadsden,Alabama
860,941,3248 Hill Drive,43.34,-73.67,$22273,Town of Queensbury,New York
861,156,2062 Fourth Street,34.08,-117.46,$13739,Fontana,California
862,24,55378 Burns Avenue,42.27,-89.06,$18906,Rockford,Illinois
863,302,9354 Lafayette Street,38.41,-78.61,$18335,Elkton,Virginia
864,949,6595 Ocean Drive,40.45,-74.48,$31234,North Brunswick Township,New Jersey
865,1281,34 Bayview Drive,34.1,-117.38,$14632,Rialto,California
866,1428,800 Ninth Boulevard,37.67,-92.66,$13963,Lebanon,Missouri
867,433,6829 Main Boulevard,39.38,-89.07,$15676,Pana,Illinois
868,584,8823 South Drive,38.66,-121.37,$14318,,California
869,1832,151 Lafayette Drive,40.71,-124.11,$17839,,California
870,222,9243 Oak Street,33.76,-84.33,$45818,Atlanta,Georgia
871,648,466 Pine Drive,32.78,-108.26,$14642,Silver City,New Mexico
872,1939,480 First Lane,33.95,-118.29,$12362,Los Angeles,California
873,722,3357 Hill Lane,41.01,-75.89,$16168,Foster Township,Pennsylvania
874,1889,23 El Camino Street,27.97,-82.76,$23528,Clearwater,Florida
875,1229,421 Essex Street,35.18,-79.46,$24206,Pinehurst,North Carolina
876,505,31 Lincoln Avenue,25.77,-80.29,$14901,Miami,Florida
877,1083,45682 Washington Lane,38.45,-82.64,$18916,Ashland,Kentucky
878,1656,350 Third Avenue,45.87,-95.37,$20179,Alexandria,Minnesota
879,568,5573 Sixth Lane,42.5,-94.17,$18895,Fort Dodge,Iowa
880,1373,834 Tenth Lane,41.07,-85.13,$16764,Fort Wayne,Indiana
881,667,588 Lincoln Street,35.98,-78.91,$30325,Durham,North Carolina
882,480,749 Oak Street,37.91,-122.01,$42234,Walnut Creek,California
883,569,29 Martin Luther King Lane,34.83,-92.2,$22377,Sherwood,Arkansas
884,1600,314 Fourth Street,47.67,-122.18,$49629,Kirkland,Washington
885,1063,690 Jefferson Lane,41.91,-89.06,$18590,Rochelle,Illinois
886,32,7336 First Avenue,40.31,-79.54,$23074,Greensburg,Pennsylvania
887,1040,207 Washington Lane,39.86,-74.82,$39269,Medford Township,New Jersey
888,396,711 South Boulevard,42.07,-87.81,$38274,Glenview,Illinois
889,1498,69590 Rose Drive,39.68,-74.98,$24911,Monroe Township,New Jersey
890,104,2043 Mill Street,32.69,-97.01,$18334,Grand Prairie,Texas
891,1062,55 Fourth Drive,41.57,-75.25,$17302,Honesdale,Pennsylvania
892,1845,498 Mountain View Avenue,40.53,-89.35,$23199,,Illinois
893,1657,600 River Lane,33.87,-118.21,$12849,,California
894,1106,1563 Summit Boulevard,34.13,-118.24,$16842,Glendale,California
895,1867,514 Sixth Boulevard,29.45,-98.5,$21563,San Antonio,Texas
896,1045,5222 Valley Stream Avenue,33.41,-82.31,$16568,Harlem,Georgia
897,1786,7554 Sixth Street,40.83,-81.26,$18936,Louisville,Ohio
898,1569,7276 Valley Drive,43.54,-96.73,$20153,Sioux Falls,South Dakota
899,899,5544 Grant Avenue,42.24,-83.62,$23487,Ypsilanti,Michigan
900,1595,4191 Maple Avenue,40.84,-73.87,$25537,City of New York,New York
901,446,28 Madison Lane,40.69,-73.73,$24200,City of New York,New York
902,53,7406 Mill Avenue,38.62,-120.62,$19471,,California
903,1136,1430 Elm Avenue,37.56,-121.98,$33727,Fremont,California
904,551,54 George Avenue,39.14,-119.71,$19392,Carson City,Nevada
905,1491,40 River Boulevard,32.25,-111.08,$22662,,Arizona
906,330,271 Sixth Drive,40.24,-75.28,$31595,Lansdale,Pennsylvania
907,392,687 Fifth Boulevard,27.64,-80.39,$16234,Vero Beach,Florida
908,1144,545 Eighth Avenue,29.76,-95.38,$14959,Houston,Texas
909,1163,2270 Sixth Lane,29.99,-95.26,$32943,Humble,Texas
910,230,675 Fifth Avenue,30.44,-91.12,$17412,Baton Rouge,Louisiana
911,1066,9846 Second Lane,40.27,-75.26,$26545,Hatfield Township,Pennsylvania
912,460,696 George Lane,41.02,-73.8,$44664,,New York
913,1661,939 Main Lane,39.09,-76.85,$35553,,Maryland
914,1926,867 Valley Stream Boulevard,28.78,-81.27,$17736,Sanford,Florida
915,27,3553 Mountain View Drive,32.28,-90.0,$22304,Brandon,Mississippi
916,365,1392 Plum Avenue,40.64,-73.94,$18719,City of New York,New York
917,50,267 Birch Boulevard,45.82,-88.06,$19243,Iron Mountain,Michigan
918,653,939 Lake Drive,41.64,-71.0,$25308,Dartmouth,Massachusetts
919,743,5810 Sixth Drive,35.64,-78.0,$15938,,North Carolina
920,999,2481 Hillside Street,42.26,-71.11,$23691,Milton,Massachusetts
921,940,620 12th Avenue,25.77,-80.2,$20499,Miami,Florida
922,534,31919 Summit Boulevard,41.72,-93.6,$29680,Ankeny,Iowa
923,1460,7454 12th Lane,42.52,-87.88,$30288,Pleasant Prairie,Wisconsin
924,59,726 Oak Avenue,32.78,-108.26,$16654,Silver City,New Mexico
925,1908,3601 Catherine Boulevard,35.97,-83.94,$24801,Knoxville,Tennessee
926,1436,729 Wessex Avenue,41.52,-87.42,$21992,Griffith,Indiana
927,1230,66 Birch Lane,32.3,-80.92,$14305,,South Carolina
928,324,5995 Valley Stream Avenue,45.55,-122.73,$42850,Portland,Oregon
929,992,574 Norfolk Street,37.37,-77.5,$26918,,Virginia
930,198,732 Lincoln Drive,27.95,-82.48,$15447,Tampa,Florida
931,1017,7043 Ocean Avenue,34.14,-119.1,$14076,,California
932,1813,334 Birch Drive,35.82,-87.01,$27637,,Tennessee
933,1989,3487 Bayview Drive,38.81,-76.75,$33295,Upper Marlboro,Maryland
934,1148,377 Lake Lane,39.95,-75.16,$18007,Philadelphia,Pennsylvania
935,872,96 Lake Lane,41.88,-87.84,$15451,Maywood,Illinois
936,458,298 Federal Avenue,33.63,-112.09,$24064,Phoenix,Arizona
937,920,37 Sixth Lane,35.11,-106.62,$14078,Albuquerque,New Mexico
938,1598,996 Valley Drive,36.83,-119.79,$12508,Fresno,California
939,1876,2040 Washington Boulevard,38.05,-84.72,$21869,Versailles,Kentucky
940,412,7091 Lexington Lane,36.07,-94.15,$22964,Fayetteville,Arkansas
941,190,5468 Little Creek Drive,42.03,-87.73,$21801,Skokie,Illinois
942,163,169 Oak Street,41.37,-79.7,$16237,Cranberry Township,Pennsylvania
943,567,9804 Third Street,35.74,-81.69,$16445,Morganton,North Carolina
944,503,54 Valley Lane,41.83,-87.68,$14497,Chicago,Illinois
945,469,488 Bayview Boulevard,33.88,-117.85,$26675,Placentia,California
946,1851,73 Essex Lane,35.83,-78.83,$37121,Morrisville,North Carolina
947,1523,7561 Valley Avenue,36.07,-79.82,$19453,Greensboro,North Carolina
948,35,8460 Oak Lane,43.66,-70.25,$23785,Portland,Maine
949,317,816 El Camino Drive,39.74,-121.6,$15436,Paradise,California
950,1195,1222 First Drive,44.01,-92.47,$23553,Rochester,Minnesota
951,1238,95410 Pine Boulevard,38.87,-77.1,$47408,Arlington,Virginia
952,432,4329 El Camino Boulevard,36.08,-81.92,$13018,,North Carolina
953,1082,316 Valley Stream Avenue,37.23,-119.49,$16643,,California
954,120,64 Mill Street,42.88,-88.0,$29924,Franklin,Wisconsin
955,1289,27934 11th Street,26.14,-80.13,$20995,Fort Lauderdale,Florida
956,1502,92196 Tenth Drive,39.1,-77.55,$44196,Leesburg,Virginia
957,1497,292 Tenth Street,38.53,-121.44,$17435,Sacramento,California
958,1047,225 Ocean View Avenue,37.55,-77.46,$26269,Richmond,Virginia
959,0,858 Plum Avenue,43.59,-70.33,$29237,Scarborough,Maine
960,351,984 Little Creek Lane,40.77,-73.84,$13810,City of New York,New York
961,1797,391 Martin Luther King Boulevard,37.71,-122.16,$24971,San Leandro,California
962,1386,485 Birch Boulevard,41.39,-84.12,$18600,Napoleon,Ohio
963,1122,776 Bayview Avenue,40.84,-73.28,$34188,Town of Smithtown,New York
964,255,8026 East Drive,29.79,-95.82,$21214,Katy,Texas
965,765,188 Ninth Boulevard,37.78,-90.42,$17707,Farmington,Missouri
966,703,864 Jefferson Drive,30.23,-92.19,$19798,Duson,Louisiana
967,1919,7994 Maple Lane,40.95,-72.19,$37846,Village of East Hampton,New York
968,791,939 Mill Street,33.98,-117.65,$22682,Chino,California
969,199,7927 Plum Lane,33.1,-96.66,$32580,Allen,Texas
970,282,260 Spruce Avenue,29.45,-98.5,$12547,San Antonio,Texas
971,908,3776 Bayview Lane,35.69,-78.62,$22685,Garner,North Carolina
972,880,231 Littlewood Avenue,48.95,-122.43,$19301,Lynden,Washington
973,770,33 Second Boulevard,33.04,-96.74,$29793,Plano,Texas
974,1169,375 Hillside Drive,30.54,-97.64,$30358,Round Rock,Texas
975,522,4726 Third Street,38.46,-85.95,$21313,,Indiana
976,1736,2479 Valley Avenue,40.64,-73.94,$22456,City of New York,New York
977,506,2742 El Camino Boulevard,42.71,-78.93,$25916,Town of Hamburg,New York
978,131,5883 Sixth Street,34.22,-80.68,$18494,,South Carolina
979,76,3269 River Street,40.23,-83.37,$25313,Marysville,Ohio
980,249,6777 First Drive,34.1,-117.38,$14632,Rialto,California
981,1279,22 East Avenue,42.47,-83.49,$34259,Novi,Michigan
982,1652,733 Maple Drive,38.95,-92.32,$20966,Columbia,Missouri
983,739,6022 Mill Street,29.76,-95.38,$33925,Houston,Texas
984,1475,412 Burns Drive,21.31,-158.01,$22778,Kapolei,Hawaii
985,1251,645 Tenth Boulevard,32.84,-116.88,$20673,,California
986,1119,994 Second Lane,38.83,-76.92,$23340,,Maryland
987,592,69 Spruce Avenue,35.32,-82.46,$13634,Hendersonville,North Carolina
988,692,23 Sussex Lane,42.92,-82.88,$20942,,Michigan
989,1065,6157 Washington Drive,33.45,-117.66,$27622,Dana Point,California
990,1764,4728 George Drive,42.96,-85.65,$15472,Grand Rapids,Michigan
991,1830,1184 Essex Lane,35.05,-83.19,$15899,Highlands,North Carolina
992,157,6232 Second Avenue,33.83,-117.2,$16109,Perris,California
993,676,663 Third Drive,33.09,-96.88,$31905,The Colony,Texas
994,1481,527 Federal Avenue,37.78,-121.99,$0,San Ramon,California
995,1902,4350 Valley Boulevard,39.74,-81.51,$15950,,Ohio
996,123,5180 Burns Boulevard,33.24,-84.27,$17811,Griffin,Georgia
997,1995,28 First Lane,39.92,-77.71,$20943,Hamilton Township,Pennsylvania
998,1688,8555 Eighth Avenue,37.16,-81.5,$16501,,Virginia
999,1895,900 Littlewood Street,39.75,-74.22,$20034,Barnegat Township,New Jersey
1000,1891,96 Jefferson Street,29.19,-81.05,$16733,Daytona Beach,Florida
1001,453,682 Martin Luther King Avenue,32.79,-96.76,$63159,Dallas,Texas
1002,341,517 Eighth Drive,40.87,-73.4,$51032,Town of Huntington,New York
1003,1571,385 Jefferson Avenue,36.29,-86.6,$25166,Hendersonville,Tennessee
1004,1615,1105 Second Drive,42.31,-83.21,$24561,Dearborn,Michigan
1005,1647,1358 Plum Avenue,41.31,-79.38,$17321,,Pennsylvania
1006,680,800 Madison Street,28.5,-81.37,$13414,,Florida
1007,52,13 Rose Boulevard,41.56,-73.59,$31288,Village of Pawling,New York
1008,1387,104 First Boulevard,35.72,-78.84,$32485,Apex,North Carolina
1009,1034,427 Essex Lane,35.12,-80.71,$27254,Matthews,North Carolina
1010,677,855 Sussex Avenue,44.94,-93.1,$32972,Saint Paul,Minnesota
1011,440,689 Valley Stream Lane,42.67,-70.98,$52066,Boxford,Massachusetts
1012,338,222 Lafayette Lane,42.83,-78.63,$24651,,New York
1013,1120,4868 Lake Lane,33.72,-118.0,$26966,Huntington Beach,California
1014,1127,60396 Elm Street,26.14,-81.79,$17455,Naples,Florida
1015,1662,469 Pine Street,38.53,-90.0,$24509,Swansea,Illinois
1016,1462,4788 Jefferson Boulevard,44.1,-122.8,$18446,,Oregon
1017,1848,4947 Sussex Boulevard,40.1,-74.93,$24817,Bensalem Township,Pennsylvania
1018,1444,8999 Washington Drive,40.63,-73.63,$32805,Levittown,New York
1019,45,9473 Mill Street,40.86,-74.15,$31281,Clifton,New Jersey
1020,1102,836 Bayview Avenue,36.12,-95.91,$46461,Tulsa,Oklahoma
1021,1636,4882 Mountain View Lane,39.09,-94.58,$12064,Kansas City,Missouri
1022,502,434 Bayview Avenue,40.93,-79.59,$17870,Sugarcreek Township,Pennsylvania
1023,1630,716 Bayview Avenue,36.11,-80.81,$15545,,North Carolina
1024,266,39 Park Lane,34.02,-118.15,$13485,,California
1025,5,1032 Second Lane,42.95,-77.13,$19095,Town of Phelps,New York
1026,1712,1437 Madison Lane,32.79,-96.76,$27814,Dallas,Texas
1027,1360,4693 Elm Lane,30.75,-86.57,$19066,Crestview,Florida
1028,1013,834 Elm Avenue,38.99,-105.05,$23550,Woodland Park,Colorado
1029,993,5647 Burns Boulevard,29.43,-90.3,$21966,,Louisiana
1030,642,96 Ninth Drive,33.11,-94.16,$16746,Atlanta,Texas
1031,1871,3241 Park Lane,35.11,-106.62,$15385,Albuquerque,New Mexico
1032,1721,620 River Boulevard,46.11,-118.3,$18880,,Washington
1033,868,5004 Lake Street,35.46,-97.51,$16016,Oklahoma City,Oklahoma
1034,1517,7954 Wessex Boulevard,38.9,-77.26,$60593,Vienna,Virginia
1035,364,9052 River Lane,35.79,-83.97,$18273,Alcoa,Tennessee
1036,686,25521 First Street,32.53,-82.92,$16958,Dublin,Georgia
1037,696,5064 North Lane,40.63,-73.72,$45685,,New York
1038,962,564 Catherine Lane,44.52,-87.98,$16801,Green Bay,Wisconsin
1039,1407,9466 Essex Street,33.43,-86.99,$19851,Hueytown,Alabama
1040,1015,9761 East Street,33.88,-84.37,$47453,Sandy Springs,Georgia
1041,1456,884 Tenth Drive,33.12,-89.05,$15316,Louisville,Mississippi
1042,1861,992 Forest Street,33.1,-96.66,$32580,Allen,Texas
1043,161,237 Hill Lane,31.56,-97.18,$11512,Waco,Texas
1044,263,8687 Ninth Drive,40.09,-74.21,$13006,Lakewood Township,New Jersey
1045,1389,6950 Federal Avenue,33.83,-86.26,$17067,Ashville,Alabama
1046,1707,816 Little Creek Lane,46.12,-123.67,$17260,,Oregon
1047,1374,7004 Mill Drive,42.45,-87.84,$19463,Zion,Illinois
1048,1855,1 Burns Lane,37.3,-121.8,$25115,San Jose,California
1049,867,381 Sussex Avenue,31.07,-97.61,$19032,Nolanville,Texas
1050,274,4 North Street,38.89,-77.03,$23940,Washington,District of Columbia
1051,1552,896 Madison Boulevard,43.65,-116.43,$22290,Meridian,Idaho
1052,635,5338 Fifth Boulevard,40.76,-74.03,$16770,Weehawken,New Jersey
1053,1526,5773 River Street,40.94,-121.74,$16742,,California
1054,319,388 Third Avenue,36.75,-119.67,$17683,Fresno,California
1055,740,9104 Second Avenue,29.76,-95.38,$15862,Houston,Texas
1056,965,2108 Spruce Lane,38.58,-121.4,$20670,,California
1057,1421,7691 Ocean View Avenue,35.11,-77.07,$16177,New Bern,North Carolina
1058,1538,58 River Avenue,40.71,-73.99,$16494,City of New York,New York
1059,1101,142 Rose Drive,42.11,-72.53,$14155,Springfield,Massachusetts
1060,92,2760 Forest Drive,43.54,-96.73,$21089,Sioux Falls,South Dakota
1061,125,9505 Martin Luther King Avenue,37.63,-121.01,$13015,Modesto,California
1062,449,901 Oak Street,40.56,-79.75,$19517,New Kensington,Pennsylvania
1063,1173,3095 Hill Boulevard,42.83,-106.32,$25502,Casper,Wyoming
1064,1810,350 North Street,42.22,-83.36,$18879,Romulus,Michigan
1065,1843,89 Wessex Street,41.5,-87.63,$16503,Chicago Heights,Illinois
1066,1578,3899 Seventh Lane,30.33,-81.65,$19382,Jacksonville,Florida
1067,658,7476 First Lane,29.67,-82.33,$25812,Gainesville,Florida
1068,1858,6781 Spruce Boulevard,34.25,-118.41,$14317,Los Angeles,California
1069,1663,276 12th Boulevard,41.83,-87.68,$0,Chicago,Illinois
1070,1503,1362 Norfolk Drive,32.35,-86.28,$21102,Montgomery,Alabama
1071,725,392 Rose Drive,42.35,-71.06,$21809,Boston,Massachusetts
1072,1671,1559 Tenth Street,27.95,-82.48,$21033,Tampa,Florida
1073,1233,315 Little Creek Lane,38.71,-90.12,$18560,Granite City,Illinois
1074,1271,539 Maple Drive,36.11,-80.07,$23738,Kernersville,North Carolina
1075,473,26191 George Drive,42.38,-83.1,$13820,Detroit,Michigan
1076,1541,7139 Lake Boulevard,36.09,-84.13,$18353,Clinton,Tennessee
1077,149,5 Hill Avenue,33.02,-117.12,$44747,San Diego,California
1078,560,9099 Little Creek Drive,44.96,-93.26,$21535,Minneapolis,Minnesota
1079,1006,7559 Forest Boulevard,41.53,-87.26,$21851,Hobart,Indiana
1080,368,2842 Littlewood Avenue,28.5,-81.37,$20121,,Florida
1081,1696,4461 Hill Street,28.32,-80.68,$26339,,Florida
1082,416,5220 Lincoln Street,36.17,-86.78,$20030,Nashville,Tennessee
1083,51,3260 Hillside Lane,36.29,-86.6,$25166,Hendersonville,Tennessee
1084,196,518 Norfolk Avenue,33.29,-83.96,$17545,Jackson,Georgia
1085,690,149 Burns Boulevard,39.59,-105.01,$31024,Littleton,Colorado
1086,1477,30 First Lane,40.15,-82.68,$22934,Johnstown,Ohio
1087,260,142 Catherine Street,26.21,-98.31,$14275,Mission,Texas
1088,857,3019 Elm Drive,39.46,-74.99,$17685,Vineland,New Jersey
1089,1167,606 Spruce Boulevard,40.33,-75.92,$24089,Reading,Pennsylvania
1090,1358,128 Main Street,43.1,-89.5,$33808,Middleton,Wisconsin
1091,1611,44 Ocean Avenue,33.87,-78.63,$13907,,South Carolina
1092,734,57799 Oak Boulevard,42.88,-78.85,$12220,Buffalo,New York
1093,1507,1533 Martin Luther King Lane,42.48,-89.03,$21749,South Beloit,Illinois
1094,504,377 Mountain View Drive,37.88,-89.49,$16825,,Illinois
1095,524,252 Eighth Lane,38.37,-81.81,$17282,St. Albans,West Virginia
1096,525,959 Tenth Street,38.29,-120.58,$18223,,California
1097,250,61674 Elm Drive,44.52,-122.81,$17003,,Oregon
1098,479,936 12th Street,39.11,-76.55,$30004,Glen Burnie,Maryland
1099,343,919 Ocean View Lane,37.73,-121.24,$23368,,California
1100,1196,498 Elm Lane,35.24,-113.76,$17113,,Arizona
1101,1530,25 Elm Street,32.93,-97.22,$0,Keller,Texas
1102,1963,468 Spruce Street,38.35,-121.93,$26137,Vacaville,California
1103,764,6864 Norfolk Boulevard,32.61,-83.63,$20835,Warner Robins,Georgia
1104,213,345 George Street,32.91,-96.62,$27057,Garland,Texas
1105,410,72990 Second Drive,40.62,-96.63,$23029,Hickman,Nebraska
1106,1685,5886 Ninth Boulevard,33.61,-111.89,$36300,Scottsdale,Arizona
1107,225,69080 Spruce Street,29.76,-95.38,$20055,Houston,Texas
1108,1210,6415 Sussex Lane,41.0,-76.85,$16935,West Chillisquaque Township,Pennsylvania
1109,1336,243 Forest Lane,40.66,-73.84,$26481,City of New York,New York
1110,576,478 Hill Avenue,33.95,-84.54,$30747,Marietta,Georgia
1111,1677,849 Littlewood Drive,33.57,-101.87,$16272,Lubbock,Texas
1112,1969,402 El Camino Drive,27.48,-82.57,$29583,Bradenton,Florida
